4 #anatomical sites
8 #samples
248 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
2	M1_0	1	M1	247	302	203	26
3	M1_1	1	M1	0	0	129	78
3	M1_1	1	M1	1	6	107	86
3	M1_1	1	M1	2	9	113	84
3	M1_1	1	M1	3	10	131	84
3	M1_1	1	M1	4	11	110	69
3	M1_1	1	M1	5	12	107	72
3	M1_1	1	M1	6	13	137	88
3	M1_1	1	M1	7	14	137	95
3	M1_1	1	M1	8	15	128	80
3	M1_1	1	M1	9	16	100	82
3	M1_1	1	M1	10	17	119	83
3	M1_1	1	M1	11	18	122	84
3	M1_1	1	M1	12	19	113	88
3	M1_1	1	M1	13	20	136	83
3	M1_1	1	M1	14	21	140	71
3	M1_1	1	M1	15	22	140	77
3	M1_1	1	M1	16	23	123	92
3	M1_1	1	M1	17	24	114	86
3	M1_1	1	M1	18	25	125	87
3	M1_1	1	M1	19	26	128	73
3	M1_1	1	M1	20	27	128	83
3	M1_1	1	M1	21	28	121	83
3	M1_1	1	M1	22	29	144	85
3	M1_1	1	M1	23	30	136	69
3	M1_1	1	M1	24	31	118	59
3	M1_1	1	M1	25	32	122	96
3	M1_1	1	M1	26	33	110	88
3	M1_1	1	M1	27	34	116	85
3	M1_1	1	M1	28	35	124	75
3	M1_1	1	M1	29	36	116	110
3	M1_1	1	M1	30	37	101	86
3	M1_1	1	M1	31	38	135	83
3	M1_1	1	M1	32	39	132	66
3	M1_1	1	M1	33	40	118	92
3	M1_1	1	M1	34	41	135	67
3	M1_1	1	M1	35	42	111	65
3	M1_1	1	M1	36	43	99	88
3	M1_1	1	M1	37	44	108	81
3	M1_1	1	M1	38	45	125	92
3	M1_1	1	M1	39	46	127	81
3	M1_1	1	M1	40	47	139	86
3	M1_1	1	M1	41	48	122	79
3	M1_1	1	M1	42	49	119	104
3	M1_1	1	M1	43	50	119	82
3	M1_1	1	M1	44	51	121	79
3	M1_1	1	M1	45	52	108	65
3	M1_1	1	M1	46	53	132	74
3	M1_1	1	M1	47	54	116	88
3	M1_1	1	M1	48	55	105	91
3	M1_1	1	M1	49	56	134	92
3	M1_1	1	M1	50	57	131	86
3	M1_1	1	M1	51	58	136	90
3	M1_1	1	M1	52	59	194	1
3	M1_1	1	M1	53	60	127	79
3	M1_1	1	M1	54	61	204	0
3	M1_1	1	M1	55	62	144	72
3	M1_1	1	M1	56	63	198	0
3	M1_1	1	M1	57	64	203	0
3	M1_1	1	M1	58	66	181	0
3	M1_1	1	M1	59	67	141	76
3	M1_1	1	M1	60	68	203	1
3	M1_1	1	M1	61	69	109	101
3	M1_1	1	M1	62	70	199	0
3	M1_1	1	M1	63	72	106	69
3	M1_1	1	M1	64	74	107	82
3	M1_1	1	M1	65	75	221	0
3	M1_1	1	M1	66	77	203	1
3	M1_1	1	M1	67	79	194	0
3	M1_1	1	M1	68	80	192	0
3	M1_1	1	M1	69	81	198	0
3	M1_1	1	M1	70	82	224	0
3	M1_1	1	M1	71	83	125	81
3	M1_1	1	M1	72	84	180	0
3	M1_1	1	M1	73	86	217	0
3	M1_1	1	M1	74	87	216	1
3	M1_1	1	M1	75	88	120	73
3	M1_1	1	M1	76	89	178	0
3	M1_1	1	M1	77	90	112	81
3	M1_1	1	M1	78	91	194	0
3	M1_1	1	M1	79	92	184	1
3	M1_1	1	M1	80	93	121	96
3	M1_1	1	M1	81	94	187	0
3	M1_1	1	M1	82	95	218	0
3	M1_1	1	M1	83	96	138	85
3	M1_1	1	M1	84	97	221	0
3	M1_1	1	M1	85	98	205	0
3	M1_1	1	M1	86	99	203	0
3	M1_1	1	M1	87	100	192	0
3	M1_1	1	M1	88	101	209	0
3	M1_1	1	M1	89	102	110	73
3	M1_1	1	M1	90	103	167	0
3	M1_1	1	M1	91	104	112	89
3	M1_1	1	M1	92	105	195	0
3	M1_1	1	M1	93	106	210	0
3	M1_1	1	M1	94	107	203	0
3	M1_1	1	M1	95	108	101	85
3	M1_1	1	M1	96	109	181	0
3	M1_1	1	M1	97	110	188	0
3	M1_1	1	M1	98	111	194	0
3	M1_1	1	M1	99	112	207	0
3	M1_1	1	M1	100	113	207	0
3	M1_1	1	M1	101	114	193	0
3	M1_1	1	M1	102	115	194	0
3	M1_1	1	M1	103	116	132	73
3	M1_1	1	M1	104	117	234	0
3	M1_1	1	M1	105	118	199	0
3	M1_1	1	M1	106	119	178	2
3	M1_1	1	M1	107	120	199	0
3	M1_1	1	M1	108	121	130	79
3	M1_1	1	M1	109	122	175	0
3	M1_1	1	M1	110	123	208	0
3	M1_1	1	M1	111	124	181	0
3	M1_1	1	M1	112	125	214	0
3	M1_1	1	M1	113	126	115	87
3	M1_1	1	M1	114	127	209	0
3	M1_1	1	M1	115	128	109	80
3	M1_1	1	M1	116	129	192	1
3	M1_1	1	M1	117	130	215	0
3	M1_1	1	M1	118	131	200	0
3	M1_1	1	M1	119	132	185	0
3	M1_1	1	M1	120	133	225	0
3	M1_1	1	M1	121	134	137	79
3	M1_1	1	M1	122	135	181	0
3	M1_1	1	M1	123	136	191	0
3	M1_1	1	M1	124	137	206	1
3	M1_1	1	M1	125	138	202	0
3	M1_1	1	M1	126	139	183	0
3	M1_1	1	M1	127	140	182	0
3	M1_1	1	M1	128	141	186	0
3	M1_1	1	M1	129	142	211	0
3	M1_1	1	M1	130	143	197	0
3	M1_1	1	M1	131	144	208	0
3	M1_1	1	M1	132	145	217	0
3	M1_1	1	M1	133	146	180	0
3	M1_1	1	M1	134	147	119	81
3	M1_1	1	M1	135	148	199	0
3	M1_1	1	M1	136	149	183	1
3	M1_1	1	M1	137	150	203	0
3	M1_1	1	M1	138	151	188	0
3	M1_1	1	M1	139	152	100	77
3	M1_1	1	M1	140	153	180	0
3	M1_1	1	M1	141	154	231	0
3	M1_1	1	M1	142	155	123	76
3	M1_1	1	M1	143	156	199	0
3	M1_1	1	M1	144	157	215	1
3	M1_1	1	M1	145	158	193	0
3	M1_1	1	M1	146	159	214	0
3	M1_1	1	M1	147	160	214	0
3	M1_1	1	M1	148	161	195	0
3	M1_1	1	M1	149	162	203	0
3	M1_1	1	M1	150	163	211	1
3	M1_1	1	M1	151	164	124	82
3	M1_1	1	M1	152	165	196	0
3	M1_1	1	M1	153	166	217	0
3	M1_1	1	M1	154	167	203	0
3	M1_1	1	M1	155	168	194	0
3	M1_1	1	M1	156	169	132	80
3	M1_1	1	M1	157	170	208	0
3	M1_1	1	M1	158	171	202	0
3	M1_1	1	M1	159	172	195	1
3	M1_1	1	M1	160	173	205	0
3	M1_1	1	M1	161	174	142	76
3	M1_1	1	M1	162	175	177	0
3	M1_1	1	M1	163	176	220	1
3	M1_1	1	M1	164	177	109	81
3	M1_1	1	M1	165	178	204	0
3	M1_1	1	M1	166	179	226	0
3	M1_1	1	M1	167	180	214	0
3	M1_1	1	M1	168	181	201	0
3	M1_1	1	M1	169	182	197	0
3	M1_1	1	M1	170	183	128	101
3	M1_1	1	M1	171	184	217	0
3	M1_1	1	M1	172	185	222	0
3	M1_1	1	M1	173	186	184	1
3	M1_1	1	M1	174	187	203	0
3	M1_1	1	M1	175	188	203	0
3	M1_1	1	M1	176	189	129	72
3	M1_1	1	M1	177	190	206	0
3	M1_1	1	M1	178	191	180	1
3	M1_1	1	M1	179	192	214	0
3	M1_1	1	M1	180	193	205	2
3	M1_1	1	M1	181	194	221	0
3	M1_1	1	M1	182	195	191	0
3	M1_1	1	M1	183	196	193	0
3	M1_1	1	M1	184	197	112	78
3	M1_1	1	M1	185	198	202	0
3	M1_1	1	M1	186	199	239	0
3	M1_1	1	M1	187	200	228	0
3	M1_1	1	M1	188	201	135	65
3	M1_1	1	M1	189	202	190	0
3	M1_1	1	M1	190	204	181	0
3	M1_1	1	M1	191	206	202	0
3	M1_1	1	M1	192	207	215	1
3	M1_1	1	M1	193	208	196	0
3	M1_1	1	M1	194	211	222	0
3	M1_1	1	M1	195	212	213	0
3	M1_1	1	M1	196	214	191	0
3	M1_1	1	M1	197	215	194	0
3	M1_1	1	M1	198	216	213	0
3	M1_1	1	M1	199	217	198	1
3	M1_1	1	M1	200	219	182	0
3	M1_1	1	M1	201	220	132	76
3	M1_1	1	M1	202	221	202	0
3	M1_1	1	M1	203	224	228	1
3	M1_1	1	M1	204	225	191	0
3	M1_1	1	M1	205	227	198	0
3	M1_1	1	M1	206	228	217	0
3	M1_1	1	M1	207	229	115	85
3	M1_1	1	M1	208	230	197	0
3	M1_1	1	M1	209	231	213	0
3	M1_1	1	M1	210	235	195	0
3	M1_1	1	M1	211	236	200	0
3	M1_1	1	M1	212	237	186	0
3	M1_1	1	M1	213	238	176	0
3	M1_1	1	M1	214	239	210	0
3	M1_1	1	M1	215	240	177	0
3	M1_1	1	M1	216	243	205	0
3	M1_1	1	M1	217	245	207	0
3	M1_1	1	M1	218	248	204	0
3	M1_1	1	M1	219	250	124	74
3	M1_1	1	M1	220	251	198	0
3	M1_1	1	M1	221	253	174	0
3	M1_1	1	M1	222	254	202	0
3	M1_1	1	M1	223	257	184	0
3	M1_1	1	M1	224	260	196	0
3	M1_1	1	M1	225	261	208	0
3	M1_1	1	M1	226	267	194	0
3	M1_1	1	M1	227	268	108	84
3	M1_1	1	M1	228	269	184	0
3	M1_1	1	M1	229	271	201	0
3	M1_1	1	M1	230	272	187	0
3	M1_1	1	M1	231	273	179	1
3	M1_1	1	M1	232	277	200	0
3	M1_1	1	M1	233	278	140	76
3	M1_1	1	M1	234	279	202	0
3	M1_1	1	M1	235	280	183	0
3	M1_1	1	M1	236	281	173	0
3	M1_1	1	M1	237	283	116	71
3	M1_1	1	M1	238	285	187	0
3	M1_1	1	M1	239	286	165	39
3	M1_1	1	M1	240	288	158	33
3	M1_1	1	M1	241	289	155	42
3	M1_1	1	M1	242	290	214	0
3	M1_1	1	M1	243	294	217	0
3	M1_1	1	M1	244	297	196	0
3	M1_1	1	M1	245	298	173	37
3	M1_1	1	M1	246	301	194	0
3	M1_1	1	M1	247	302	197	0
4	M2_0	2	M2	0	0	132	86
4	M2_0	2	M2	1	6	96	89
4	M2_0	2	M2	2	9	115	75
4	M2_0	2	M2	3	10	103	85
4	M2_0	2	M2	4	11	113	78
4	M2_0	2	M2	5	12	125	91
4	M2_0	2	M2	6	13	126	73
4	M2_0	2	M2	7	14	104	82
4	M2_0	2	M2	8	15	117	80
4	M2_0	2	M2	9	16	127	73
4	M2_0	2	M2	10	17	113	80
4	M2_0	2	M2	11	18	139	81
4	M2_0	2	M2	12	19	120	74
4	M2_0	2	M2	13	20	111	63
4	M2_0	2	M2	14	21	111	74
4	M2_0	2	M2	15	22	104	76
4	M2_0	2	M2	16	23	121	90
4	M2_0	2	M2	17	24	131	75
4	M2_0	2	M2	18	25	121	76
4	M2_0	2	M2	19	26	113	74
4	M2_0	2	M2	20	27	128	74
4	M2_0	2	M2	21	28	111	86
4	M2_0	2	M2	22	29	110	69
4	M2_0	2	M2	23	30	130	80
4	M2_0	2	M2	24	31	101	92
4	M2_0	2	M2	25	32	116	70
4	M2_0	2	M2	26	33	120	81
4	M2_0	2	M2	27	34	124	83
4	M2_0	2	M2	28	35	100	75
4	M2_0	2	M2	29	36	125	84
4	M2_0	2	M2	30	37	125	72
4	M2_0	2	M2	31	38	114	68
4	M2_0	2	M2	32	39	120	99
4	M2_0	2	M2	33	40	135	93
4	M2_0	2	M2	34	41	142	77
4	M2_0	2	M2	35	42	137	66
4	M2_0	2	M2	36	43	117	93
4	M2_0	2	M2	37	44	109	67
4	M2_0	2	M2	38	45	119	76
4	M2_0	2	M2	39	46	91	71
4	M2_0	2	M2	40	47	123	75
4	M2_0	2	M2	41	48	121	71
4	M2_0	2	M2	42	49	130	64
4	M2_0	2	M2	43	50	123	90
4	M2_0	2	M2	44	51	123	70
4	M2_0	2	M2	45	52	130	81
4	M2_0	2	M2	46	53	123	80
4	M2_0	2	M2	47	54	105	76
4	M2_0	2	M2	48	55	138	103
4	M2_0	2	M2	49	56	125	73
4	M2_0	2	M2	50	57	147	68
4	M2_0	2	M2	51	58	129	90
4	M2_0	2	M2	52	59	222	0
4	M2_0	2	M2	53	60	123	83
4	M2_0	2	M2	54	61	115	91
4	M2_0	2	M2	55	62	208	0
4	M2_0	2	M2	56	63	122	73
4	M2_0	2	M2	57	64	206	0
4	M2_0	2	M2	58	66	118	84
4	M2_0	2	M2	59	67	191	1
4	M2_0	2	M2	60	68	206	0
4	M2_0	2	M2	61	69	204	0
4	M2_0	2	M2	62	70	180	0
4	M2_0	2	M2	63	72	192	0
4	M2_0	2	M2	64	74	187	0
4	M2_0	2	M2	65	75	224	0
4	M2_0	2	M2	66	77	116	75
4	M2_0	2	M2	67	79	200	0
4	M2_0	2	M2	68	80	203	0
4	M2_0	2	M2	69	81	113	90
4	M2_0	2	M2	70	82	188	1
4	M2_0	2	M2	71	83	201	1
4	M2_0	2	M2	72	84	205	2
4	M2_0	2	M2	73	86	102	86
4	M2_0	2	M2	74	87	193	1
4	M2_0	2	M2	75	88	199	0
4	M2_0	2	M2	76	89	124	67
4	M2_0	2	M2	77	90	207	0
4	M2_0	2	M2	78	91	192	0
4	M2_0	2	M2	79	92	180	1
4	M2_0	2	M2	80	93	164	0
4	M2_0	2	M2	81	94	210	0
4	M2_0	2	M2	82	95	185	0
4	M2_0	2	M2	83	96	214	0
4	M2_0	2	M2	84	97	113	63
4	M2_0	2	M2	85	98	131	77
4	M2_0	2	M2	86	99	208	0
4	M2_0	2	M2	87	100	189	0
4	M2_0	2	M2	88	101	180	0
4	M2_0	2	M2	89	102	205	0
4	M2_0	2	M2	90	103	208	0
4	M2_0	2	M2	91	104	183	0
4	M2_0	2	M2	92	105	194	0
4	M2_0	2	M2	93	106	165	0
4	M2_0	2	M2	94	107	203	0
4	M2_0	2	M2	95	108	211	0
4	M2_0	2	M2	96	109	211	0
4	M2_0	2	M2	97	110	95	75
4	M2_0	2	M2	98	111	192	0
4	M2_0	2	M2	99	112	210	0
4	M2_0	2	M2	100	113	198	0
4	M2_0	2	M2	101	114	134	77
4	M2_0	2	M2	102	115	203	0
4	M2_0	2	M2	103	116	210	0
4	M2_0	2	M2	104	117	194	1
4	M2_0	2	M2	105	118	178	0
4	M2_0	2	M2	106	119	138	82
4	M2_0	2	M2	107	120	214	0
4	M2_0	2	M2	108	121	200	0
4	M2_0	2	M2	109	122	190	0
4	M2_0	2	M2	110	123	191	0
4	M2_0	2	M2	111	124	110	93
4	M2_0	2	M2	112	125	183	0
4	M2_0	2	M2	113	126	189	0
4	M2_0	2	M2	114	127	211	0
4	M2_0	2	M2	115	128	208	0
4	M2_0	2	M2	116	129	182	0
4	M2_0	2	M2	117	130	126	76
4	M2_0	2	M2	118	131	192	0
4	M2_0	2	M2	119	132	197	2
4	M2_0	2	M2	120	133	170	0
4	M2_0	2	M2	121	134	183	1
4	M2_0	2	M2	122	135	219	0
4	M2_0	2	M2	123	136	183	0
4	M2_0	2	M2	124	137	229	1
4	M2_0	2	M2	125	138	203	0
4	M2_0	2	M2	126	139	114	72
4	M2_0	2	M2	127	140	165	0
4	M2_0	2	M2	128	141	182	0
4	M2_0	2	M2	129	142	130	82
4	M2_0	2	M2	130	143	180	0
4	M2_0	2	M2	131	144	212	0
4	M2_0	2	M2	132	145	207	1
4	M2_0	2	M2	133	146	116	88
4	M2_0	2	M2	134	147	204	0
4	M2_0	2	M2	135	148	201	0
4	M2_0	2	M2	136	149	222	0
4	M2_0	2	M2	137	150	192	0
4	M2_0	2	M2	138	151	205	0
4	M2_0	2	M2	139	152	190	0
4	M2_0	2	M2	140	153	125	79
4	M2_0	2	M2	141	154	120	88
4	M2_0	2	M2	142	155	181	0
4	M2_0	2	M2	143	156	214	0
4	M2_0	2	M2	144	157	185	0
4	M2_0	2	M2	145	158	108	84
4	M2_0	2	M2	146	159	222	0
4	M2_0	2	M2	147	160	186	1
4	M2_0	2	M2	148	161	194	0
4	M2_0	2	M2	149	162	206	0
4	M2_0	2	M2	150	163	228	0
4	M2_0	2	M2	151	164	197	0
4	M2_0	2	M2	152	165	210	0
4	M2_0	2	M2	153	166	120	67
4	M2_0	2	M2	154	167	206	0
4	M2_0	2	M2	155	168	121	77
4	M2_0	2	M2	156	169	222	0
4	M2_0	2	M2	157	170	201	0
4	M2_0	2	M2	158	171	199	0
4	M2_0	2	M2	159	172	112	59
4	M2_0	2	M2	160	173	207	0
4	M2_0	2	M2	161	174	205	0
4	M2_0	2	M2	162	175	190	0
4	M2_0	2	M2	163	176	131	60
4	M2_0	2	M2	164	177	214	0
4	M2_0	2	M2	165	178	211	0
4	M2_0	2	M2	166	179	131	73
4	M2_0	2	M2	167	180	191	0
4	M2_0	2	M2	168	181	223	0
4	M2_0	2	M2	169	182	174	0
4	M2_0	2	M2	170	183	198	0
4	M2_0	2	M2	171	184	181	0
4	M2_0	2	M2	172	185	108	74
4	M2_0	2	M2	173	186	174	0
4	M2_0	2	M2	174	187	204	0
4	M2_0	2	M2	175	188	203	0
4	M2_0	2	M2	176	189	186	0
4	M2_0	2	M2	177	190	167	17
4	M2_0	2	M2	178	191	204	1
4	M2_0	2	M2	179	192	180	0
4	M2_0	2	M2	180	193	150	50
4	M2_0	2	M2	181	194	187	0
4	M2_0	2	M2	182	195	202	0
4	M2_0	2	M2	183	196	202	0
4	M2_0	2	M2	184	197	210	0
4	M2_0	2	M2	185	198	182	31
4	M2_0	2	M2	186	199	211	0
4	M2_0	2	M2	187	200	202	0
4	M2_0	2	M2	188	201	224	1
4	M2_0	2	M2	189	202	176	21
4	M2_0	2	M2	190	204	171	21
4	M2_0	2	M2	191	206	230	0
4	M2_0	2	M2	192	207	200	0
4	M2_0	2	M2	193	208	160	50
4	M2_0	2	M2	194	211	189	1
4	M2_0	2	M2	195	212	205	0
4	M2_0	2	M2	196	214	218	0
4	M2_0	2	M2	197	215	145	34
4	M2_0	2	M2	198	216	195	25
4	M2_0	2	M2	199	217	209	0
4	M2_0	2	M2	200	219	208	0
4	M2_0	2	M2	201	220	176	0
4	M2_0	2	M2	202	221	197	0
4	M2_0	2	M2	203	224	198	0
4	M2_0	2	M2	204	225	185	0
4	M2_0	2	M2	205	227	226	0
4	M2_0	2	M2	206	228	189	0
4	M2_0	2	M2	207	229	193	0
4	M2_0	2	M2	208	230	176	35
4	M2_0	2	M2	209	231	185	0
4	M2_0	2	M2	210	235	212	1
4	M2_0	2	M2	211	236	184	0
4	M2_0	2	M2	212	237	177	16
4	M2_0	2	M2	213	238	167	49
4	M2_0	2	M2	214	239	201	0
4	M2_0	2	M2	215	240	169	27
4	M2_0	2	M2	216	243	183	0
4	M2_0	2	M2	217	245	227	0
4	M2_0	2	M2	218	248	198	0
4	M2_0	2	M2	219	250	185	0
4	M2_0	2	M2	220	251	176	13
4	M2_0	2	M2	221	253	173	0
4	M2_0	2	M2	222	254	176	21
4	M2_0	2	M2	223	257	205	0
4	M2_0	2	M2	224	260	207	0
4	M2_0	2	M2	225	261	203	0
4	M2_0	2	M2	226	267	215	0
4	M2_0	2	M2	227	268	190	0
4	M2_0	2	M2	228	269	199	1
4	M2_0	2	M2	229	271	199	0
4	M2_0	2	M2	230	272	185	0
4	M2_0	2	M2	231	273	227	1
4	M2_0	2	M2	232	277	204	0
4	M2_0	2	M2	233	278	176	1
4	M2_0	2	M2	234	279	207	1
4	M2_0	2	M2	235	280	170	0
4	M2_0	2	M2	236	281	185	0
4	M2_0	2	M2	237	283	199	0
4	M2_0	2	M2	238	285	197	1
4	M2_0	2	M2	239	286	203	0
4	M2_0	2	M2	240	288	189	2
4	M2_0	2	M2	241	289	224	0
4	M2_0	2	M2	242	290	208	0
4	M2_0	2	M2	243	294	187	0
4	M2_0	2	M2	244	297	195	0
4	M2_0	2	M2	245	298	210	0
4	M2_0	2	M2	246	301	192	0
4	M2_0	2	M2	247	302	202	0
5	M2_1	2	M2	0	0	136	65
5	M2_1	2	M2	1	6	125	79
5	M2_1	2	M2	2	9	112	93
5	M2_1	2	M2	3	10	101	87
5	M2_1	2	M2	4	11	89	86
5	M2_1	2	M2	5	12	109	69
5	M2_1	2	M2	6	13	122	75
5	M2_1	2	M2	7	14	124	87
5	M2_1	2	M2	8	15	110	99
5	M2_1	2	M2	9	16	132	94
5	M2_1	2	M2	10	17	103	88
5	M2_1	2	M2	11	18	106	81
5	M2_1	2	M2	12	19	121	85
5	M2_1	2	M2	13	20	98	68
5	M2_1	2	M2	14	21	129	84
5	M2_1	2	M2	15	22	116	86
5	M2_1	2	M2	16	23	113	74
5	M2_1	2	M2	17	24	126	67
5	M2_1	2	M2	18	25	113	62
5	M2_1	2	M2	19	26	118	89
5	M2_1	2	M2	20	27	124	71
5	M2_1	2	M2	21	28	132	80
5	M2_1	2	M2	22	29	99	66
5	M2_1	2	M2	23	30	118	78
5	M2_1	2	M2	24	31	125	80
5	M2_1	2	M2	25	32	110	67
5	M2_1	2	M2	26	33	127	71
5	M2_1	2	M2	27	34	118	77
5	M2_1	2	M2	28	35	121	97
5	M2_1	2	M2	29	36	102	81
5	M2_1	2	M2	30	37	124	73
5	M2_1	2	M2	31	38	140	76
5	M2_1	2	M2	32	39	112	86
5	M2_1	2	M2	33	40	134	67
5	M2_1	2	M2	34	41	133	88
5	M2_1	2	M2	35	42	123	92
5	M2_1	2	M2	36	43	120	95
5	M2_1	2	M2	37	44	131	86
5	M2_1	2	M2	38	45	132	74
5	M2_1	2	M2	39	46	116	64
5	M2_1	2	M2	40	47	133	76
5	M2_1	2	M2	41	48	123	88
5	M2_1	2	M2	42	49	121	83
5	M2_1	2	M2	43	50	137	78
5	M2_1	2	M2	44	51	116	74
5	M2_1	2	M2	45	52	131	82
5	M2_1	2	M2	46	53	101	82
5	M2_1	2	M2	47	54	118	90
5	M2_1	2	M2	48	55	109	69
5	M2_1	2	M2	49	56	101	75
5	M2_1	2	M2	50	57	113	81
5	M2_1	2	M2	51	58	125	90
5	M2_1	2	M2	52	59	176	0
5	M2_1	2	M2	53	60	113	82
5	M2_1	2	M2	54	61	122	86
5	M2_1	2	M2	55	62	203	0
5	M2_1	2	M2	56	63	126	93
5	M2_1	2	M2	57	64	196	1
5	M2_1	2	M2	58	66	130	87
5	M2_1	2	M2	59	67	188	0
5	M2_1	2	M2	60	68	203	0
5	M2_1	2	M2	61	69	223	0
5	M2_1	2	M2	62	70	174	0
5	M2_1	2	M2	63	72	157	0
5	M2_1	2	M2	64	74	195	0
5	M2_1	2	M2	65	75	187	0
5	M2_1	2	M2	66	77	128	72
5	M2_1	2	M2	67	79	224	0
5	M2_1	2	M2	68	80	206	1
5	M2_1	2	M2	69	81	137	89
5	M2_1	2	M2	70	82	178	0
5	M2_1	2	M2	71	83	181	0
5	M2_1	2	M2	72	84	204	1
5	M2_1	2	M2	73	86	109	87
5	M2_1	2	M2	74	87	212	2
5	M2_1	2	M2	75	88	206	0
5	M2_1	2	M2	76	89	109	74
5	M2_1	2	M2	77	90	215	0
5	M2_1	2	M2	78	91	211	0
5	M2_1	2	M2	79	92	185	0
5	M2_1	2	M2	80	93	210	0
5	M2_1	2	M2	81	94	197	0
5	M2_1	2	M2	82	95	203	1
5	M2_1	2	M2	83	96	204	0
5	M2_1	2	M2	84	97	126	94
5	M2_1	2	M2	85	98	109	78
5	M2_1	2	M2	86	99	191	0
5	M2_1	2	M2	87	100	207	1
5	M2_1	2	M2	88	101	205	0
5	M2_1	2	M2	89	102	196	0
5	M2_1	2	M2	90	103	192	0
5	M2_1	2	M2	91	104	191	0
5	M2_1	2	M2	92	105	227	0
5	M2_1	2	M2	93	106	206	0
5	M2_1	2	M2	94	107	195	0
5	M2_1	2	M2	95	108	200	0
5	M2_1	2	M2	96	109	193	0
5	M2_1	2	M2	97	110	115	81
5	M2_1	2	M2	98	111	197	0
5	M2_1	2	M2	99	112	195	1
5	M2_1	2	M2	100	113	201	0
5	M2_1	2	M2	101	114	136	91
5	M2_1	2	M2	102	115	204	0
5	M2_1	2	M2	103	116	200	1
5	M2_1	2	M2	104	117	209	0
5	M2_1	2	M2	105	118	216	0
5	M2_1	2	M2	106	119	118	94
5	M2_1	2	M2	107	120	189	0
5	M2_1	2	M2	108	121	225	0
5	M2_1	2	M2	109	122	214	0
5	M2_1	2	M2	110	123	205	0
5	M2_1	2	M2	111	124	134	97
5	M2_1	2	M2	112	125	221	0
5	M2_1	2	M2	113	126	189	0
5	M2_1	2	M2	114	127	213	0
5	M2_1	2	M2	115	128	191	0
5	M2_1	2	M2	116	129	215	0
5	M2_1	2	M2	117	130	125	82
5	M2_1	2	M2	118	131	199	0
5	M2_1	2	M2	119	132	197	0
5	M2_1	2	M2	120	133	190	0
5	M2_1	2	M2	121	134	190	0
5	M2_1	2	M2	122	135	200	1
5	M2_1	2	M2	123	136	231	0
5	M2_1	2	M2	124	137	203	0
5	M2_1	2	M2	125	138	211	0
5	M2_1	2	M2	126	139	127	71
5	M2_1	2	M2	127	140	208	0
5	M2_1	2	M2	128	141	219	0
5	M2_1	2	M2	129	142	116	67
5	M2_1	2	M2	130	143	192	0
5	M2_1	2	M2	131	144	200	0
5	M2_1	2	M2	132	145	213	1
5	M2_1	2	M2	133	146	134	85
5	M2_1	2	M2	134	147	202	0
5	M2_1	2	M2	135	148	207	0
5	M2_1	2	M2	136	149	208	0
5	M2_1	2	M2	137	150	184	1
5	M2_1	2	M2	138	151	178	0
5	M2_1	2	M2	139	152	224	0
5	M2_1	2	M2	140	153	122	82
5	M2_1	2	M2	141	154	113	76
5	M2_1	2	M2	142	155	200	0
5	M2_1	2	M2	143	156	195	0
5	M2_1	2	M2	144	157	214	0
5	M2_1	2	M2	145	158	122	98
5	M2_1	2	M2	146	159	197	0
5	M2_1	2	M2	147	160	193	0
5	M2_1	2	M2	148	161	194	1
5	M2_1	2	M2	149	162	216	0
5	M2_1	2	M2	150	163	167	1
5	M2_1	2	M2	151	164	191	0
5	M2_1	2	M2	152	165	227	0
5	M2_1	2	M2	153	166	113	81
5	M2_1	2	M2	154	167	182	0
5	M2_1	2	M2	155	168	130	61
5	M2_1	2	M2	156	169	200	0
5	M2_1	2	M2	157	170	193	1
5	M2_1	2	M2	158	171	180	0
5	M2_1	2	M2	159	172	100	70
5	M2_1	2	M2	160	173	234	0
5	M2_1	2	M2	161	174	211	1
5	M2_1	2	M2	162	175	209	0
5	M2_1	2	M2	163	176	100	91
5	M2_1	2	M2	164	177	213	0
5	M2_1	2	M2	165	178	194	0
5	M2_1	2	M2	166	179	129	77
5	M2_1	2	M2	167	180	205	0
5	M2_1	2	M2	168	181	200	0
5	M2_1	2	M2	169	182	179	17
5	M2_1	2	M2	170	183	194	0
5	M2_1	2	M2	171	184	182	0
5	M2_1	2	M2	172	185	131	56
5	M2_1	2	M2	173	186	170	14
5	M2_1	2	M2	174	187	226	0
5	M2_1	2	M2	175	188	210	1
5	M2_1	2	M2	176	189	199	0
5	M2_1	2	M2	177	190	179	15
5	M2_1	2	M2	178	191	233	0
5	M2_1	2	M2	179	192	193	0
5	M2_1	2	M2	180	193	174	56
5	M2_1	2	M2	181	194	211	8
5	M2_1	2	M2	182	195	193	0
5	M2_1	2	M2	183	196	226	0
5	M2_1	2	M2	184	197	188	0
5	M2_1	2	M2	185	198	181	21
5	M2_1	2	M2	186	199	199	9
5	M2_1	2	M2	187	200	171	0
5	M2_1	2	M2	188	201	224	0
5	M2_1	2	M2	189	202	182	9
5	M2_1	2	M2	190	204	185	17
5	M2_1	2	M2	191	206	201	0
5	M2_1	2	M2	192	207	182	0
5	M2_1	2	M2	193	208	123	43
5	M2_1	2	M2	194	211	186	11
5	M2_1	2	M2	195	212	216	1
5	M2_1	2	M2	196	214	201	0
5	M2_1	2	M2	197	215	160	62
5	M2_1	2	M2	198	216	175	15
