4 #anatomical sites
8 #samples
237 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
3	M1_1	1	M1	29	29	194	0
3	M1_1	1	M1	30	30	130	82
3	M1_1	1	M1	31	31	127	95
3	M1_1	1	M1	32	32	181	0
3	M1_1	1	M1	33	33	128	91
3	M1_1	1	M1	34	34	110	70
3	M1_1	1	M1	35	35	184	1
3	M1_1	1	M1	36	36	123	96
3	M1_1	1	M1	37	37	99	72
3	M1_1	1	M1	38	38	197	0
3	M1_1	1	M1	39	39	198	1
3	M1_1	1	M1	40	40	203	1
3	M1_1	1	M1	41	41	206	0
3	M1_1	1	M1	42	42	222	0
3	M1_1	1	M1	43	43	197	0
3	M1_1	1	M1	44	44	139	81
3	M1_1	1	M1	45	45	174	0
3	M1_1	1	M1	46	46	206	0
3	M1_1	1	M1	47	47	211	0
3	M1_1	1	M1	48	48	176	0
3	M1_1	1	M1	49	49	112	85
3	M1_1	1	M1	50	50	121	78
3	M1_1	1	M1	51	51	219	0
3	M1_1	1	M1	52	52	104	64
3	M1_1	1	M1	53	53	183	0
3	M1_1	1	M1	54	54	195	0
3	M1_1	1	M1	55	55	105	88
3	M1_1	1	M1	56	56	197	0
3	M1_1	1	M1	57	57	121	80
3	M1_1	1	M1	58	58	127	85
3	M1_1	1	M1	59	59	216	2
3	M1_1	1	M1	60	60	123	56
3	M1_1	1	M1	61	61	200	0
3	M1_1	1	M1	62	62	186	0
3	M1_1	1	M1	63	63	201	0
3	M1_1	1	M1	64	64	118	89
3	M1_1	1	M1	65	65	216	3
3	M1_1	1	M1	66	66	189	0
3	M1_1	1	M1	67	67	206	0
3	M1_1	1	M1	68	68	107	81
3	M1_1	1	M1	69	69	180	0
3	M1_1	1	M1	70	70	116	94
3	M1_1	1	M1	71	71	195	1
3	M1_1	1	M1	72	72	180	0
3	M1_1	1	M1	73	73	134	70
3	M1_1	1	M1	74	74	188	0
3	M1_1	1	M1	75	75	132	79
3	M1_1	1	M1	76	76	210	0
3	M1_1	1	M1	77	77	121	90
3	M1_1	1	M1	78	78	209	0
3	M1_1	1	M1	79	79	229	2
3	M1_1	1	M1	80	80	208	0
3	M1_1	1	M1	81	81	208	1
3	M1_1	1	M1	82	82	181	0
3	M1_1	1	M1	83	83	222	1
3	M1_1	1	M1	84	84	196	0
3	M1_1	1	M1	85	85	143	77
3	M1_1	1	M1	86	86	198	1
3	M1_1	1	M1	87	87	197	0
3	M1_1	1	M1	88	88	199	0
3	M1_1	1	M1	89	89	180	0
3	M1_1	1	M1	90	90	220	0
3	M1_1	1	M1	91	91	125	66
3	M1_1	1	M1	92	92	217	0
3	M1_1	1	M1	93	93	191	0
3	M1_1	1	M1	94	94	201	0
3	M1_1	1	M1	95	95	198	0
3	M1_1	1	M1	96	96	112	96
3	M1_1	1	M1	97	97	204	0
3	M1_1	1	M1	98	98	119	73
3	M1_1	1	M1	99	99	209	0
3	M1_1	1	M1	100	100	200	0
3	M1_1	1	M1	101	101	180	0
3	M1_1	1	M1	102	102	206	0
3	M1_1	1	M1	103	103	206	0
3	M1_1	1	M1	104	104	232	1
3	M1_1	1	M1	105	105	202	0
3	M1_1	1	M1	106	106	196	0
3	M1_1	1	M1	107	107	205	1
3	M1_1	1	M1	108	108	209	0
3	M1_1	1	M1	109	109	214	0
3	M1_1	1	M1	110	110	113	89
3	M1_1	1	M1	111	111	229	0
3	M1_1	1	M1	112	112	235	0
3	M1_1	1	M1	113	113	199	1
3	M1_1	1	M1	114	114	185	0
3	M1_1	1	M1	115	115	211	0
3	M1_1	1	M1	116	116	140	81
3	M1_1	1	M1	117	117	177	0
3	M1_1	1	M1	118	118	204	0
3	M1_1	1	M1	119	119	207	0
3	M1_1	1	M1	120	120	212	0
3	M1_1	1	M1	121	121	179	0
3	M1_1	1	M1	122	122	199	0
3	M1_1	1	M1	123	123	233	0
3	M1_1	1	M1	124	124	182	0
3	M1_1	1	M1	125	125	212	0
3	M1_1	1	M1	126	126	199	0
3	M1_1	1	M1	127	127	215	1
3	M1_1	1	M1	128	128	196	0
3	M1_1	1	M1	129	129	215	0
3	M1_1	1	M1	130	130	199	0
3	M1_1	1	M1	131	131	173	0
3	M1_1	1	M1	132	132	190	1
3	M1_1	1	M1	133	134	210	0
3	M1_1	1	M1	134	137	126	59
3	M1_1	1	M1	135	138	215	0
3	M1_1	1	M1	136	139	194	0
3	M1_1	1	M1	137	140	171	0
3	M1_1	1	M1	138	141	182	0
3	M1_1	1	M1	139	144	117	88
3	M1_1	1	M1	140	145	188	0
3	M1_1	1	M1	141	146	199	1
3	M1_1	1	M1	142	147	203	0
3	M1_1	1	M1	143	148	183	0
3	M1_1	1	M1	144	150	213	0
3	M1_1	1	M1	145	151	209	0
3	M1_1	1	M1	146	152	199	0
3	M1_1	1	M1	147	153	207	1
3	M1_1	1	M1	148	154	143	92
3	M1_1	1	M1	149	156	192	0
3	M1_1	1	M1	150	157	212	0
3	M1_1	1	M1	151	158	189	0
3	M1_1	1	M1	152	159	187	1
3	M1_1	1	M1	153	162	194	0
3	M1_1	1	M1	154	163	192	0
3	M1_1	1	M1	155	165	225	0
3	M1_1	1	M1	156	166	206	0
3	M1_1	1	M1	157	167	195	0
3	M1_1	1	M1	158	168	178	0
3	M1_1	1	M1	159	169	112	78
3	M1_1	1	M1	160	171	205	0
3	M1_1	1	M1	161	172	192	0
3	M1_1	1	M1	162	173	207	0
3	M1_1	1	M1	163	176	188	1
3	M1_1	1	M1	164	177	195	0
3	M1_1	1	M1	165	178	191	0
3	M1_1	1	M1	166	181	197	1
3	M1_1	1	M1	167	182	199	0
3	M1_1	1	M1	168	183	119	81
3	M1_1	1	M1	169	184	212	0
3	M1_1	1	M1	170	187	189	0
3	M1_1	1	M1	171	188	201	0
3	M1_1	1	M1	172	189	207	0
3	M1_1	1	M1	173	190	217	0
3	M1_1	1	M1	174	191	215	0
3	M1_1	1	M1	175	193	191	2
3	M1_1	1	M1	176	194	207	0
3	M1_1	1	M1	177	195	238	1
3	M1_1	1	M1	178	196	97	75
3	M1_1	1	M1	179	197	173	0
3	M1_1	1	M1	180	198	207	0
3	M1_1	1	M1	181	199	204	0
3	M1_1	1	M1	182	200	184	17
3	M1_1	1	M1	183	202	188	0
3	M1_1	1	M1	184	203	191	0
3	M1_1	1	M1	185	204	160	17
3	M1_1	1	M1	186	206	205	0
3	M1_1	1	M1	187	208	235	0
3	M1_1	1	M1	188	209	205	0
3	M1_1	1	M1	189	210	139	35
3	M1_1	1	M1	190	211	166	26
3	M1_1	1	M1	191	213	190	1
3	M1_1	1	M1	192	214	168	45
3	M1_1	1	M1	193	215	183	23
3	M1_1	1	M1	194	217	192	0
3	M1_1	1	M1	195	218	195	0
3	M1_1	1	M1	196	219	180	41
3	M1_1	1	M1	197	221	183	21
3	M1_1	1	M1	198	223	190	0
3	M1_1	1	M1	199	224	201	0
3	M1_1	1	M1	200	225	191	0
3	M1_1	1	M1	201	226	181	43
3	M1_1	1	M1	202	228	195	19
3	M1_1	1	M1	203	231	195	0
3	M1_1	1	M1	204	232	194	0
3	M1_1	1	M1	205	233	190	0
3	M1_1	1	M1	206	234	151	34
3	M1_1	1	M1	207	235	198	1
3	M1_1	1	M1	208	236	150	48
3	M1_1	1	M1	209	237	203	0
3	M1_1	1	M1	210	238	173	0
3	M1_1	1	M1	211	239	166	34
3	M1_1	1	M1	212	240	177	24
3	M1_1	1	M1	213	241	202	0
3	M1_1	1	M1	214	242	212	0
3	M1_1	1	M1	215	243	162	40
3	M1_1	1	M1	216	244	208	0
3	M1_1	1	M1	217	245	198	0
3	M1_1	1	M1	218	247	204	1
3	M1_1	1	M1	219	249	213	1
3	M1_1	1	M1	220	251	177	0
3	M1_1	1	M1	221	253	209	0
3	M1_1	1	M1	222	257	210	0
3	M1_1	1	M1	223	260	229	1
3	M1_1	1	M1	224	264	209	0
3	M1_1	1	M1	225	266	201	1
3	M1_1	1	M1	226	267	189	0
3	M1_1	1	M1	227	269	219	0
3	M1_1	1	M1	228	274	205	0
3	M1_1	1	M1	229	275	222	0
3	M1_1	1	M1	230	279	232	0
3	M1_1	1	M1	231	282	175	0
3	M1_1	1	M1	232	285	183	0
3	M1_1	1	M1	233	288	180	1
3	M1_1	1	M1	234	289	195	0
3	M1_1	1	M1	235	292	187	0
3	M1_1	1	M1	236	293	190	0
4	M2_0	2	M2	0	0	113	90
4	M2_0	2	M2	1	1	102	95
4	M2_0	2	M2	2	2	119	82
4	M2_0	2	M2	3	3	212	0
4	M2_0	2	M2	4	4	134	80
4	M2_0	2	M2	5	5	123	66
4	M2_0	2	M2	6	6	105	80
4	M2_0	2	M2	7	7	94	91
4	M2_0	2	M2	8	8	206	0
4	M2_0	2	M2	9	9	123	74
4	M2_0	2	M2	10	10	203	0
4	M2_0	2	M2	11	11	135	71
4	M2_0	2	M2	12	12	198	0
4	M2_0	2	M2	13	13	96	94
4	M2_0	2	M2	14	14	198	1
4	M2_0	2	M2	15	15	114	84
4	M2_0	2	M2	16	16	194	0
4	M2_0	2	M2	17	17	125	77
4	M2_0	2	M2	18	18	116	72
4	M2_0	2	M2	19	19	205	0
4	M2_0	2	M2	20	20	120	79
4	M2_0	2	M2	21	21	212	1
4	M2_0	2	M2	22	22	222	0
4	M2_0	2	M2	23	23	178	1
4	M2_0	2	M2	24	24	122	79
4	M2_0	2	M2	25	25	122	79
4	M2_0	2	M2	26	26	191	0
4	M2_0	2	M2	27	27	188	1
4	M2_0	2	M2	28	28	180	0
4	M2_0	2	M2	29	29	124	97
4	M2_0	2	M2	30	30	202	0
4	M2_0	2	M2	31	31	186	0
4	M2_0	2	M2	32	32	127	88
4	M2_0	2	M2	33	33	169	0
4	M2_0	2	M2	34	34	189	0
4	M2_0	2	M2	35	35	135	90
4	M2_0	2	M2	36	36	196	0
4	M2_0	2	M2	37	37	199	0
4	M2_0	2	M2	38	38	103	87
4	M2_0	2	M2	39	39	126	95
4	M2_0	2	M2	40	40	122	94
4	M2_0	2	M2	41	41	103	86
4	M2_0	2	M2	42	42	124	96
4	M2_0	2	M2	43	43	101	83
4	M2_0	2	M2	44	44	188	0
4	M2_0	2	M2	45	45	119	84
4	M2_0	2	M2	46	46	128	91
4	M2_0	2	M2	47	47	123	84
4	M2_0	2	M2	48	48	123	87
4	M2_0	2	M2	49	49	224	0
4	M2_0	2	M2	50	50	203	0
4	M2_0	2	M2	51	51	119	77
4	M2_0	2	M2	52	52	197	1
4	M2_0	2	M2	53	53	123	74
4	M2_0	2	M2	54	54	120	93
4	M2_0	2	M2	55	55	201	0
4	M2_0	2	M2	56	56	123	82
4	M2_0	2	M2	57	57	170	1
4	M2_0	2	M2	58	58	212	0
4	M2_0	2	M2	59	59	123	83
4	M2_0	2	M2	60	60	207	0
4	M2_0	2	M2	61	61	114	78
4	M2_0	2	M2	62	62	99	91
4	M2_0	2	M2	63	63	125	78
4	M2_0	2	M2	64	64	202	0
4	M2_0	2	M2	65	65	120	69
4	M2_0	2	M2	66	66	126	67
4	M2_0	2	M2	67	67	130	76
4	M2_0	2	M2	68	68	181	1
4	M2_0	2	M2	69	69	128	74
4	M2_0	2	M2	70	70	202	0
4	M2_0	2	M2	71	71	201	0
4	M2_0	2	M2	72	72	215	0
4	M2_0	2	M2	73	73	215	0
4	M2_0	2	M2	74	74	186	1
4	M2_0	2	M2	75	75	176	0
4	M2_0	2	M2	76	76	218	0
4	M2_0	2	M2	77	77	225	0
4	M2_0	2	M2	78	78	190	0
4	M2_0	2	M2	79	79	183	0
4	M2_0	2	M2	80	80	104	88
4	M2_0	2	M2	81	81	197	1
4	M2_0	2	M2	82	82	197	0
4	M2_0	2	M2	83	83	217	1
4	M2_0	2	M2	84	84	208	0
4	M2_0	2	M2	85	85	201	0
4	M2_0	2	M2	86	86	202	0
4	M2_0	2	M2	87	87	200	0
4	M2_0	2	M2	88	88	200	0
4	M2_0	2	M2	89	89	195	0
4	M2_0	2	M2	90	90	184	0
4	M2_0	2	M2	91	91	204	0
4	M2_0	2	M2	92	92	202	0
4	M2_0	2	M2	93	93	135	84
4	M2_0	2	M2	94	94	188	0
4	M2_0	2	M2	95	95	209	0
4	M2_0	2	M2	96	96	219	0
4	M2_0	2	M2	97	97	182	0
4	M2_0	2	M2	98	98	190	0
4	M2_0	2	M2	99	99	176	1
4	M2_0	2	M2	100	100	190	0
4	M2_0	2	M2	101	101	200	0
4	M2_0	2	M2	102	102	116	87
4	M2_0	2	M2	103	103	194	0
4	M2_0	2	M2	104	104	232	0
4	M2_0	2	M2	105	105	204	0
4	M2_0	2	M2	106	106	124	78
4	M2_0	2	M2	107	107	179	1
4	M2_0	2	M2	108	108	195	2
4	M2_0	2	M2	109	109	164	0
4	M2_0	2	M2	110	110	193	0
4	M2_0	2	M2	111	111	176	0
4	M2_0	2	M2	112	112	199	0
4	M2_0	2	M2	113	113	194	0
4	M2_0	2	M2	114	114	175	0
4	M2_0	2	M2	115	115	180	0
4	M2_0	2	M2	116	116	188	0
4	M2_0	2	M2	117	117	194	0
4	M2_0	2	M2	118	118	195	0
4	M2_0	2	M2	119	119	210	0
4	M2_0	2	M2	120	120	191	1
4	M2_0	2	M2	121	121	216	0
4	M2_0	2	M2	122	122	216	0
4	M2_0	2	M2	123	123	185	1
4	M2_0	2	M2	124	124	197	0
4	M2_0	2	M2	125	125	204	0
4	M2_0	2	M2	126	126	194	2
4	M2_0	2	M2	127	127	159	1
4	M2_0	2	M2	128	128	207	0
4	M2_0	2	M2	129	129	181	0
4	M2_0	2	M2	130	130	202	0
4	M2_0	2	M2	131	131	210	1
4	M2_0	2	M2	132	132	193	0
4	M2_0	2	M2	133	134	239	1
4	M2_0	2	M2	134	137	210	0
4	M2_0	2	M2	135	138	113	82
4	M2_0	2	M2	136	139	199	0
4	M2_0	2	M2	137	140	195	0
4	M2_0	2	M2	138	141	206	0
4	M2_0	2	M2	139	144	221	0
4	M2_0	2	M2	140	145	202	0
4	M2_0	2	M2	141	146	120	87
4	M2_0	2	M2	142	147	207	0
4	M2_0	2	M2	143	148	186	0
4	M2_0	2	M2	144	150	204	0
4	M2_0	2	M2	145	151	128	81
4	M2_0	2	M2	146	152	209	0
4	M2_0	2	M2	147	153	231	0
4	M2_0	2	M2	148	154	181	0
4	M2_0	2	M2	149	156	111	72
4	M2_0	2	M2	150	157	198	0
4	M2_0	2	M2	151	158	202	1
4	M2_0	2	M2	152	159	198	0
4	M2_0	2	M2	153	162	212	0
4	M2_0	2	M2	154	163	193	0
4	M2_0	2	M2	155	165	190	0
4	M2_0	2	M2	156	166	199	0
4	M2_0	2	M2	157	167	210	0
4	M2_0	2	M2	158	168	204	0
4	M2_0	2	M2	159	169	199	0
4	M2_0	2	M2	160	171	134	95
4	M2_0	2	M2	161	172	197	0
4	M2_0	2	M2	162	173	222	0
4	M2_0	2	M2	163	176	199	0
4	M2_0	2	M2	164	177	124	84
4	M2_0	2	M2	165	178	192	0
4	M2_0	2	M2	166	181	204	0
4	M2_0	2	M2	167	182	223	0
4	M2_0	2	M2	168	183	228	1
4	M2_0	2	M2	169	184	199	0
4	M2_0	2	M2	170	187	202	0
4	M2_0	2	M2	171	188	111	72
4	M2_0	2	M2	172	189	231	1
4	M2_0	2	M2	173	190	205	0
4	M2_0	2	M2	174	191	206	1
4	M2_0	2	M2	175	193	119	69
4	M2_0	2	M2	176	194	216	0
4	M2_0	2	M2	177	195	197	0
4	M2_0	2	M2	178	196	206	0
4	M2_0	2	M2	179	197	178	2
4	M2_0	2	M2	180	198	124	88
4	M2_0	2	M2	181	199	230	0
4	M2_0	2	M2	182	200	201	1
4	M2_0	2	M2	183	202	143	67
4	M2_0	2	M2	184	203	187	1
4	M2_0	2	M2	185	204	171	0
4	M2_0	2	M2	186	206	220	0
4	M2_0	2	M2	187	208	212	0
4	M2_0	2	M2	188	209	199	0
4	M2_0	2	M2	189	210	212	0
4	M2_0	2	M2	190	211	184	0
4	M2_0	2	M2	191	213	197	0
4	M2_0	2	M2	192	214	192	1
4	M2_0	2	M2	193	215	199	0
4	M2_0	2	M2	194	217	109	80
4	M2_0	2	M2	195	218	173	0
4	M2_0	2	M2	196	219	188	0
4	M2_0	2	M2	197	221	217	0
4	M2_0	2	M2	198	223	190	0
4	M2_0	2	M2	199	224	122	76
4	M2_0	2	M2	200	225	183	0
4	M2_0	2	M2	201	226	214	0
4	M2_0	2	M2	202	228	216	0
4	M2_0	2	M2	203	231	186	0
4	M2_0	2	M2	204	232	206	0
4	M2_0	2	M2	205	233	207	0
4	M2_0	2	M2	206	234	186	0
4	M2_0	2	M2	207	235	193	1
4	M2_0	2	M2	208	236	189	0
4	M2_0	2	M2	209	237	107	71
4	M2_0	2	M2	210	238	231	0
4	M2_0	2	M2	211	239	199	0
4	M2_0	2	M2	212	240	231	0
4	M2_0	2	M2	213	241	101	62
4	M2_0	2	M2	214	242	208	0
4	M2_0	2	M2	215	243	212	0
4	M2_0	2	M2	216	244	99	83
4	M2_0	2	M2	217	245	201	0
4	M2_0	2	M2	218	247	196	1
4	M2_0	2	M2	219	249	211	0
4	M2_0	2	M2	220	251	196	0
4	M2_0	2	M2	221	253	222	0
4	M2_0	2	M2	222	257	205	0
4	M2_0	2	M2	223	260	105	80
4	M2_0	2	M2	224	264	214	1
4	M2_0	2	M2	225	266	182	0
4	M2_0	2	M2	226	267	114	86
4	M2_0	2	M2	227	269	183	0
4	M2_0	2	M2	228	274	189	0
4	M2_0	2	M2	229	275	221	0
4	M2_0	2	M2	230	279	176	0
4	M2_0	2	M2	231	282	216	0
4	M2_0	2	M2	232	285	198	2
4	M2_0	2	M2	233	288	194	0
4	M2_0	2	M2	234	289	160	0
4	M2_0	2	M2	235	292	213	0
4	M2_0	2	M2	236	293	133	74
5	M2_1	2	M2	0	0	112	96
5	M2_1	2	M2	1	1	103	80
5	M2_1	2	M2	2	2	102	72
5	M2_1	2	M2	3	3	224	0
5	M2_1	2	M2	4	4	113	75
5	M2_1	2	M2	5	5	108	80
5	M2_1	2	M2	6	6	135	90
5	M2_1	2	M2	7	7	118	80
5	M2_1	2	M2	8	8	212	0
5	M2_1	2	M2	9	9	116	76
5	M2_1	2	M2	10	10	195	1
5	M2_1	2	M2	11	11	116	81
5	M2_1	2	M2	12	12	180	1
5	M2_1	2	M2	13	13	132	85
5	M2_1	2	M2	14	14	215	0
5	M2_1	2	M2	15	15	108	81
5	M2_1	2	M2	16	16	207	0
5	M2_1	2	M2	17	17	116	83
5	M2_1	2	M2	18	18	114	79
5	M2_1	2	M2	19	19	205	0
5	M2_1	2	M2	20	20	129	87
5	M2_1	2	M2	21	21	234	0
5	M2_1	2	M2	22	22	208	0
5	M2_1	2	M2	23	23	200	1
5	M2_1	2	M2	24	24	121	76
5	M2_1	2	M2	25	25	108	82
5	M2_1	2	M2	26	26	203	0
5	M2_1	2	M2	27	27	192	0
5	M2_1	2	M2	28	28	206	0
5	M2_1	2	M2	29	29	119	83
5	M2_1	2	M2	30	30	195	0
5	M2_1	2	M2	31	31	218	0
5	M2_1	2	M2	32	32	139	76
5	M2_1	2	M2	33	33	221	0
5	M2_1	2	M2	34	34	216	0
5	M2_1	2	M2	35	35	119	72
5	M2_1	2	M2	36	36	202	0
5	M2_1	2	M2	37	37	195	0
5	M2_1	2	M2	38	38	115	83
5	M2_1	2	M2	39	39	126	75
5	M2_1	2	M2	40	40	125	69
5	M2_1	2	M2	41	41	124	82
5	M2_1	2	M2	42	42	112	101
5	M2_1	2	M2	43	43	127	83
5	M2_1	2	M2	44	44	197	0
5	M2_1	2	M2	45	45	128	79
5	M2_1	2	M2	46	46	129	62
5	M2_1	2	M2	47	47	131	80
5	M2_1	2	M2	48	48	135	70
5	M2_1	2	M2	49	49	189	0
5	M2_1	2	M2	50	50	194	0
5	M2_1	2	M2	51	51	116	78
5	M2_1	2	M2	52	52	195	0
5	M2_1	2	M2	53	53	134	90
5	M2_1	2	M2	54	54	125	77
5	M2_1	2	M2	55	55	184	0
5	M2_1	2	M2	56	56	154	76
5	M2_1	2	M2	57	57	213	1
5	M2_1	2	M2	58	58	197	0
5	M2_1	2	M2	59	59	127	83
5	M2_1	2	M2	60	60	218	0
5	M2_1	2	M2	61	61	126	68
5	M2_1	2	M2	62	62	108	77
5	M2_1	2	M2	63	63	103	81
5	M2_1	2	M2	64	64	222	0
5	M2_1	2	M2	65	65	114	72
5	M2_1	2	M2	66	66	99	83
5	M2_1	2	M2	67	67	129	79
5	M2_1	2	M2	68	68	205	1
5	M2_1	2	M2	69	69	122	71
5	M2_1	2	M2	70	70	185	0
5	M2_1	2	M2	71	71	192	0
5	M2_1	2	M2	72	72	231	0
5	M2_1	2	M2	73	73	205	1
5	M2_1	2	M2	74	74	200	1
5	M2_1	2	M2	75	75	203	0
5	M2_1	2	M2	76	76	188	2
5	M2_1	2	M2	77	77	203	1
5	M2_1	2	M2	78	78	211	0
5	M2_1	2	M2	79	79	193	0
5	M2_1	2	M2	80	80	112	81
5	M2_1	2	M2	81	81	189	1
5	M2_1	2	M2	82	82	191	0
5	M2_1	2	M2	83	83	216	0
5	M2_1	2	M2	84	84	199	0
5	M2_1	2	M2	85	85	210	0
5	M2_1	2	M2	86	86	226	0
5	M2_1	2	M2	87	87	190	0
5	M2_1	2	M2	88	88	209	1
5	M2_1	2	M2	89	89	212	0
5	M2_1	2	M2	90	90	207	0
5	M2_1	2	M2	91	91	208	0
5	M2_1	2	M2	92	92	173	0
5	M2_1	2	M2	93	93	100	70
5	M2_1	2	M2	94	94	203	0
5	M2_1	2	M2	95	95	218	0
5	M2_1	2	M2	96	96	210	0
5	M2_1	2	M2	97	97	210	0
5	M2_1	2	M2	98	98	198	0
5	M2_1	2	M2	99	99	186	0
5	M2_1	2	M2	100	100	203	0
5	M2_1	2	M2	101	101	213	0
5	M2_1	2	M2	102	102	112	91
5	M2_1	2	M2	103	103	204	0
5	M2_1	2	M2	104	104	208	1
5	M2_1	2	M2	105	105	186	0
5	M2_1	2	M2	106	106	154	71
5	M2_1	2	M2	107	107	201	1
5	M2_1	2	M2	108	108	196	1
5	M2_1	2	M2	109	109	199	0
5	M2_1	2	M2	110	110	203	0
5	M2_1	2	M2	111	111	189	0
5	M2_1	2	M2	112	112	207	0
5	M2_1	2	M2	113	113	188	0
5	M2_1	2	M2	114	114	199	0
5	M2_1	2	M2	115	115	207	0
5	M2_1	2	M2	116	116	194	0
5	M2_1	2	M2	117	117	198	0
5	M2_1	2	M2	118	118	186	0
5	M2_1	2	M2	119	119	189	0
5	M2_1	2	M2	120	120	195	0
5	M2_1	2	M2	121	121	190	0
5	M2_1	2	M2	122	122	194	0
5	M2_1	2	M2	123	123	187	0
5	M2_1	2	M2	124	124	233	0
5	M2_1	2	M2	125	125	226	0
5	M2_1	2	M2	126	126	198	1
5	M2_1	2	M2	127	127	211	1
5	M2_1	2	M2	128	128	193	0
5	M2_1	2	M2	129	129	213	0
5	M2_1	2	M2	130	130	218	0
5	M2_1	2	M2	131	131	193	0
5	M2_1	2	M2	132	132	215	0
5	M2_1	2	M2	133	134	215	0
5	M2_1	2	M2	134	137	192	0
5	M2_1	2	M2	135	138	133	87
5	M2_1	2	M2	136	139	195	0
5	M2_1	2	M2	137	140	219	1
5	M2_1	2	M2	138	141	200	0
5	M2_1	2	M2	139	144	184	0
5	M2_1	2	M2	140	145	199	0
5	M2_1	2	M2	141	146	132	95
5	M2_1	2	M2	142	147	188	0
5	M2_1	2	M2	143	148	196	0
5	M2_1	2	M2	144	150	194	0
5	M2_1	2	M2	145	151	106	71
5	M2_1	2	M2	146	152	206	0
5	M2_1	2	M2	147	153	202	0
5	M2_1	2	M2	148	154	200	0
5	M2_1	2	M2	149	156	118	75
5	M2_1	2	M2	150	157	191	0
5	M2_1	2	M2	151	158	190	0
5	M2_1	2	M2	152	159	212	0
5	M2_1	2	M2	153	162	187	0
5	M2_1	2	M2	154	163	199	0
5	M2_1	2	M2	155	165	190	0
5	M2_1	2	M2	156	166	203	1
5	M2_1	2	M2	157	167	207	0
5	M2_1	2	M2	158	168	223	0
5	M2_1	2	M2	159	169	188	0
5	M2_1	2	M2	160	171	125	74
5	M2_1	2	M2	161	172	187	0
5	M2_1	2	M2	162	173	210	0
5	M2_1	2	M2	163	176	228	0
5	M2_1	2	M2	164	177	123	83
5	M2_1	2	M2	165	178	194	0
5	M2_1	2	M2	166	181	191	1
5	M2_1	2	M2	167	182	213	0
5	M2_1	2	M2	168	183	223	0
5	M2_1	2	M2	169	184	187	0
5	M2_1	2	M2	170	187	234	0
5	M2_1	2	M2	171	188	105	79
5	M2_1	2	M2	172	189	212	0
5	M2_1	2	M2	173	190	240	0
5	M2_1	2	M2	174	191	205	0
5	M2_1	2	M2	175	193	132	53
5	M2_1	2	M2	176	194	201	0
5	M2_1	2	M2	177	195	205	0
5	M2_1	2	M2	178	196	237	0
5	M2_1	2	M2	179	197	191	0
5	M2_1	2	M2	180	198	145	92
5	M2_1	2	M2	181	199	179	0
5	M2_1	2	M2	182	200	214	0
5	M2_1	2	M2	183	202	113	85
5	M2_1	2	M2	184	203	191	0
5	M2_1	2	M2	185	204	191	0
5	M2_1	2	M2	186	206	176	1
5	M2_1	2	M2	187	208	189	0
5	M2_1	2	M2	188	209	202	0
5	M2_1	2	M2	189	210	186	0
5	M2_1	2	M2	190	211	212	0
5	M2_1	2	M2	191	213	186	1
5	M2_1	2	M2	192	214	207	0
5	M2_1	2	M2	193	215	203	0
5	M2_1	2	M2	194	217	101	90
5	M2_1	2	M2	195	218	169	0
5	M2_1	2	M2	196	219	193	2
5	M2_1	2	M2	197	221	173	0
5	M2_1	2	M2	198	223	170	0
5	M2_1	2	M2	199	224	120	88
5	M2_1	2	M2	200	225	206	1
5	M2_1	2	M2	201	226	187	1
5	M2_1	2	M2	202	228	211	0
5	M2_1	2	M2	203	231	200	0
5	M2_1	2	M2	204	232	221	0
5	M2_1	2	M2	205	233	195	1
5	M2_1	2	M2	206	234	190	0
5	M2_1	2	M2	207	235	200	1
5	M2_1	2	M2	208	236	199	0
5	M2_1	2	M2	209	237	126	76
5	M2_1	2	M2	210	238	215	0
5	M2_1	2	M2	211	239	212	0
5	M2_1	2	M2	212	240	211	1
5	M2_1	2	M2	213	241	107	79
5	M2_1	2	M2	214	242	196	0
5	M2_1	2	M2	215	243	217	0
5	M2_1	2	M2	216	244	129	70
5	M2_1	2	M2	217	245	195	0
5	M2_1	2	M2	218	247	132	76
5	M2_1	2	M2	219	249	188	0
5	M2_1	2	M2	220	251	199	0
5	M2_1	2	M2	221	253	200	0
5	M2_1	2	M2	222	257	189	0
5	M2_1	2	M2	223	260	209	0
5	M2_1	2	M2	224	264	207	0
5	M2_1	2	M2	225	266	205	0
5	M2_1	2	M2	226	267	173	0
5	M2_1	2	M2	227	269	132	78
5	M2_1	2	M2	228	274	218	0
5	M2_1	2	M2	229	275	218	1
5	M2_1	2	M2	230	279	130	80
5	M2_1	2	M2	231	282	187	0
5	M2_1	2	M2	232	285	204	0
5	M2_1	2	M2	233	288	201	0
5	M2_1	2	M2	234	289	204	0
5	M2_1	2	M2	235	292	197	0
5	M2_1	2	M2	236	293	185	0
6	M3_0	3	M3	0	0	107	86
6	M3_0	3	M3	1	1	103	80
6	M3_0	3	M3	2	2	112	87
6	M3_0	3	M3	3	3	183	1
6	M3_0	3	M3	4	4	109	88
6	M3_0	3	M3	5	5	109	83
6	M3_0	3	M3	6	6	110	82
6	M3_0	3	M3	7	7	104	75
6	M3_0	3	M3	8	8	207	0
6	M3_0	3	M3	9	9	121	92
6	M3_0	3	M3	10	10	210	0
6	M3_0	3	M3	11	11	118	83
6	M3_0	3	M3	12	12	207	0
6	M3_0	3	M3	13	13	112	72
